order_id,customer_id,order_date,order_type,order_status,tracking_code,shipping_amount,order_line_id,product_id,price,quantity
10954-7DWI71,10954,2020-03-07,Online,Shipped,,15.08,10954-7DWI71-1,160,17.6,2
10656-1IZF94,10656,2020-09-28,Online,Shipped,,13.33,10656-1IZF94-1,410,218.5,1
11314-5EDD11,11314,2016-05-27,Online,Shipped,,10.91,11314-5EDD11-1,160,13.76,1
11314-5EDD11,11314,2016-05-27,Online,Shipped,,10.91,11314-5EDD11-2,230,66.0,3
11314-5EDD11,11314,2016-05-27,Online,Shipped,,10.91,11314-5EDD11-3,160,15.52,1
12618-8VMG74,12618,2015-12-18,Online,Shipped,,14.58,12618-8VMG74-1,240,25.0,1
12691-8HEG46,12691,2018-07-07,Online,Shipped,2PSLAU,16.91,12691-8HEG46-1,160,17.44,1
12691-8HEG46,12691,2018-07-07,Online,Shipped,2PSLAU,16.91,12691-8HEG46-2,140,24.38,1
10911-7DOO34,10911,2019-02-03,Online,Shipped,,13.27,10911-7DOO34-1,230,70.5,1
10344-1CFZ48,10344,2016-05-10,Online,Shipped,,18.88,10344-1CFZ48-1,150,17.29,1
10344-1CFZ48,10344,2016-05-10,Online,Shipped,,18.88,10344-1CFZ48-2,140,23.46,1
10344-1CFZ48,10344,2016-05-10,Online,Shipped,,18.88,10344-1CFZ48-3,210,104.0,1
10344-1CFZ48,10344,2016-05-10,Online,Shipped,,18.88,10344-1CFZ48-4,150,17.29,1
10344-1CFZ48,10344,2016-05-10,Online,Shipped,,18.88,10344-1CFZ48-5,340,11.55,1
10344-1CFZ48,10344,2016-05-10,Online,Shipped,,18.88,10344-1CFZ48-6,340,11.66,1
10344-1CFZ48,10344,2016-05-10,Online,Shipped,,18.88,10344-1CFZ48-7,240,20.75,1
10621-2IGH04,10621,2019-08-07,Online,Shipped,6CQBWV,15.42,10621-2IGH04-1,150,19.38,2
10621-2IGH04,10621,2019-08-07,Online,Shipped,6CQBWV,15.42,10621-2IGH04-2,240,24.5,1
11301-5EHS81,11301,2019-04-19,Online,Shipped,5UHJWS,16.54,11301-5EHS81-1,410,264.5,1
11301-5EHS81,11301,2019-04-19,Online,Shipped,5UHJWS,16.54,11301-5EHS81-2,230,70.5,1
11301-5EHS81,11301,2019-04-19,Online,Shipped,5UHJWS,16.54,11301-5EHS81-3,220,57.5,1
10507-6EKS14,10507,2018-11-17,Retail,Completed,,7.37,10507-6EKS14-1,330,110.88,1
10507-6EKS14,10507,2018-11-17,Retail,Completed,,7.37,10507-6EKS14-2,140,24.84,1
11945-9FTR04,11945,2020-04-20,Online,Shipped,,15.38,11945-9FTR04-1,110,34.85,1
12480-6NRY60,12480,2020-12-05,Online,Shipped,0GYUSW,12.43,12480-6NRY60-1,240,20.75,1
12480-6NRY60,12480,2020-12-05,Online,Shipped,0GYUSW,12.43,12480-6NRY60-2,240,25.25,1
11890-3YYD16,11890,2017-04-14,Online,Shipped,6OJJMD,15.22,11890-3YYD16-1,160,16.48,1
11890-3YYD16,11890,2017-04-14,Online,Shipped,6OJJMD,15.22,11890-3YYD16-2,160,15.04,1
11890-3YYD16,11890,2017-04-14,Online,Shipped,6OJJMD,15.22,11890-3YYD16-3,130,32.64,1
11890-3YYD16,11890,2017-04-14,Online,Shipped,6OJJMD,15.22,11890-3YYD16-4,320,68.64,1
11890-3YYD16,11890,2017-04-14,Online,Shipped,6OJJMD,15.22,11890-3YYD16-5,230,68.25,1
11448-6GWB90,11448,2019-03-09,Online,Shipped,,7.67,11448-6GWB90-1,330,86.13,1
11448-6GWB90,11448,2019-03-09,Online,Shipped,,7.67,11448-6GWB90-2,230,78.75,1
10546-7GGB20,10546,2020-05-09,Online,Shipped,,13.77,10546-7GGB20-1,130,36.48,1
10418-3GUO83,10418,2020-11-23,Online,Shipped,,11.03,10418-3GUO83-1,240,29.75,1
12497-2LKZ83,12497,2020-05-18,Online,Shipped,7XNOZY,14.81,12497-2LKZ83-1,120,35.64,1
12497-2LKZ83,12497,2020-05-18,Online,Shipped,7XNOZY,14.81,12497-2LKZ83-2,340,12.76,1
12757-5JIC95,12757,2017-12-01,Online,Shipped,7KGZHZ,14.38,12757-5JIC95-1,340,10.56,1
12757-5JIC95,12757,2017-12-01,Online,Shipped,7KGZHZ,14.38,12757-5JIC95-2,130,33.6,1
12757-5JIC95,12757,2017-12-01,Online,Shipped,7KGZHZ,14.38,12757-5JIC95-3,230,72.0,1
12757-5JIC95,12757,2017-12-01,Online,Shipped,7KGZHZ,14.38,12757-5JIC95-4,240,24.5,3
12757-5JIC95,12757,2017-12-01,Online,Shipped,7KGZHZ,14.38,12757-5JIC95-5,150,14.06,1
12757-5JIC95,12757,2017-12-01,Online,Shipped,7KGZHZ,14.38,12757-5JIC95-6,230,72.0,1
12757-5JIC95,12757,2017-12-01,Online,Shipped,7KGZHZ,14.38,12757-5JIC95-7,340,11.33,1
12251-0RBQ94,12251,2020-09-27,Online,Shipped,,9.63,12251-0RBQ94-1,150,20.9,1
12251-0RBQ94,12251,2020-09-27,Online,Shipped,,9.63,12251-0RBQ94-2,150,21.47,1
10409-0BHQ42,10409,2016-10-21,Online,Shipped,,18.15,10409-0BHQ42-1,340,11.22,3
11888-4UOV74,11888,2015-09-04,Retail,Completed,,16.28,11888-4UOV74-1,330,93.06,1
11943-6ZHE59,11943,2017-12-13,Online,Shipped,,16.51,11943-6ZHE59-1,230,81.75,1
11943-6ZHE59,11943,2017-12-13,Online,Shipped,,16.51,11943-6ZHE59-2,320,71.94,1
11943-6ZHE59,11943,2017-12-13,Online,Shipped,,16.51,11943-6ZHE59-3,160,14.88,1
11943-6ZHE59,11943,2017-12-13,Online,Shipped,,16.51,11943-6ZHE59-4,160,15.36,1
12655-7PGI68,12655,2015-12-23,Retail,Completed,,9.77,12655-7PGI68-1,120,40.32,1
12655-7PGI68,12655,2015-12-23,Retail,Completed,,9.77,12655-7PGI68-2,310,28.38,1
12655-7PGI68,12655,2015-12-23,Retail,Completed,,9.77,12655-7PGI68-3,150,19.95,1
10843-8XCS72,10843,2015-03-21,Online,Shipped,,12.67,10843-8XCS72-1,340,11.55,1
10843-8XCS72,10843,2015-03-21,Online,Shipped,,12.67,10843-8XCS72-2,410,225.4,1
12146-7KOA48,12146,2018-01-11,Retail,Completed,,9.77,12146-7KOA48-1,430,720.0,1
12146-7KOA48,12146,2018-01-11,Retail,Completed,,9.77,12146-7KOA48-2,110,41.0,2
12146-7KOA48,12146,2018-01-11,Retail,Completed,,9.77,12146-7KOA48-3,140,22.77,4
12146-7KOA48,12146,2018-01-11,Retail,Completed,,9.77,12146-7KOA48-4,160,16.16,1
11976-7UAG78,11976,2017-08-10,Online,Shipped,,11.47,11976-7UAG78-1,340,9.24,3
11976-7UAG78,11976,2017-08-10,Online,Shipped,,11.47,11976-7UAG78-2,220,46.5,4
11976-7UAG78,11976,2017-08-10,Online,Shipped,,11.47,11976-7UAG78-3,160,17.92,1
11976-7UAG78,11976,2017-08-10,Online,Shipped,,11.47,11976-7UAG78-4,120,35.64,1
12549-2KSG37,12549,2018-11-08,Online,Shipped,,9.56,12549-2KSG37-1,150,19.76,1
10235-5AFI37,10235,2020-04-06,Online,Shipped,,11.27,10235-5AFI37-1,120,38.88,1
10235-5AFI37,10235,2020-04-06,Online,Shipped,,11.27,10235-5AFI37-2,140,20.47,1
12157-9DYU94,12157,2017-09-15,Online,Shipped,3GNMXW,9.63,12157-9DYU94-1,410,184.0,2
12157-9DYU94,12157,2017-09-15,Online,Shipped,3GNMXW,9.63,12157-9DYU94-2,330,91.08,1
12157-9DYU94,12157,2017-09-15,Online,Shipped,3GNMXW,9.63,12157-9DYU94-3,130,31.68,1
10691-5UHA22,10691,2019-05-24,Online,Shipped,,13.28,10691-5UHA22-1,330,98.01,1
11194-4XDT04,11194,2015-07-18,Online,Shipped,,12.17,11194-4XDT04-1,150,15.01,1
11194-4XDT04,11194,2015-07-18,Online,Shipped,,12.17,11194-4XDT04-2,240,22.75,1
12884-8PZH54,12884,2019-03-21,Online,Shipped,,17.36,12884-8PZH54-1,150,20.52,1
12884-8PZH54,12884,2019-03-21,Online,Shipped,,17.36,12884-8PZH54-2,130,33.28,1
12513-8DHP19,12513,2019-05-01,Online,Shipped,,17.79,12513-8DHP19-1,130,32.0,2
11206-4YOI26,11206,2017-06-27,Retail,Completed,,17.54,11206-4YOI26-1,340,11.11,1
11206-4YOI26,11206,2017-06-27,Retail,Completed,,17.54,11206-4YOI26-2,210,96.0,1
11206-4YOI26,11206,2017-06-27,Retail,Completed,,17.54,11206-4YOI26-3,120,38.88,2
11206-4YOI26,11206,2017-06-27,Retail,Completed,,17.54,11206-4YOI26-4,230,69.75,1
11206-4YOI26,11206,2017-06-27,Retail,Completed,,17.54,11206-4YOI26-5,320,58.74,1
11206-4YOI26,11206,2017-06-27,Retail,Completed,,17.54,11206-4YOI26-6,340,13.86,1
10745-0KRH80,10745,2017-03-09,Online,Shipped,,8.93,10745-0KRH80-1,340,10.56,1
10745-0KRH80,10745,2017-03-09,Online,Shipped,,8.93,10745-0KRH80-2,230,87.0,1
10571-2BQD94,10571,2018-08-24,Online,Shipped,,16.12,10571-2BQD94-1,160,14.4,1
11222-5TRM92,11222,2018-10-22,Online,Shipped,,6.4,11222-5TRM92-1,240,25.25,1
12312-9UVV22,12312,2017-09-22,Retail,Completed,,10.28,12312-9UVV22-1,160,15.84,1
12312-9UVV22,12312,2017-09-22,Retail,Completed,,10.28,12312-9UVV22-2,130,27.52,1
11403-9EDY53,11403,2016-04-22,Retail,Completed,,13.54,11403-9EDY53-1,220,58.0,1
10383-5LAK17,10383,2016-10-07,Retail,Completed,,18.39,10383-5LAK17-1,210,106.0,1
11039-0EGT51,11039,2017-08-20,Online,Shipped,,8.38,11039-0EGT51-1,340,11.11,1
10150-0CNE17,10150,2016-03-07,Online,Shipped,,6.8,10150-0CNE17-1,430,705.6,1
10150-0CNE17,10150,2016-03-07,Online,Shipped,,6.8,10150-0CNE17-2,150,18.05,1
10373-4BHL98,10373,2020-05-08,Online,Shipped,,10.35,10373-4BHL98-1,130,35.84,1
10373-4BHL98,10373,2020-05-08,Online,Shipped,,10.35,10373-4BHL98-2,150,22.42,1
12169-9NOJ92,12169,2018-10-19,Online,Shipped,,7.32,12169-9NOJ92-1,130,28.8,1
12169-9NOJ92,12169,2018-10-19,Online,Shipped,,7.32,12169-9NOJ92-2,130,28.16,1
12169-9NOJ92,12169,2018-10-19,Online,Shipped,,7.32,12169-9NOJ92-3,220,45.5,1
12169-9NOJ92,12169,2018-10-19,Online,Shipped,,7.32,12169-9NOJ92-4,150,20.33,1
12169-9NOJ92,12169,2018-10-19,Online,Shipped,,7.32,12169-9NOJ92-5,230,80.25,1
12169-9NOJ92,12169,2018-10-19,Online,Shipped,,7.32,12169-9NOJ92-6,150,20.14,1
12169-9NOJ92,12169,2018-10-19,Online,Shipped,,7.32,12169-9NOJ92-7,130,33.92,1
11499-2UBU58,11499,2015-05-14,Online,Shipped,,13.59,11499-2UBU58-1,140,24.61,4
12978-9JHK20,12978,2019-12-21,Online,Shipped,3DJCMR,6.15,12978-9JHK20-1,340,10.12,1
12978-9JHK20,12978,2019-12-21,Online,Shipped,3DJCMR,6.15,12978-9JHK20-2,410,239.2,1
12953-2RSR25,12953,2019-10-23,Online,Shipped,,6.25,12953-2RSR25-1,120,41.04,1
12819-7YIR89,12819,2020-02-23,Retail,Completed,,6.68,12819-7YIR89-1,110,40.59,1
10191-3BLJ98,10191,2016-06-20,Online,Shipped,,10.8,10191-3BLJ98-1,440,1174.5,1
10191-3BLJ98,10191,2016-06-20,Online,Shipped,,10.8,10191-3BLJ98-2,120,33.12,4
10191-3BLJ98,10191,2016-06-20,Online,Shipped,,10.8,10191-3BLJ98-3,160,15.36,1
10191-3BLJ98,10191,2016-06-20,Online,Shipped,,10.8,10191-3BLJ98-4,150,21.28,1
10191-3BLJ98,10191,2016-06-20,Online,Shipped,,10.8,10191-3BLJ98-5,240,22.75,4
10191-3BLJ98,10191,2016-06-20,Online,Shipped,,10.8,10191-3BLJ98-6,130,35.2,1
10191-3BLJ98,10191,2016-06-20,Online,Shipped,,10.8,10191-3BLJ98-7,130,31.36,1
12726-9TTD09,12726,2017-08-24,Retail,Completed,,11.61,12726-9TTD09-1,340,10.89,2
11960-8LIT93,11960,2017-12-01,Retail,Completed,,17.52,11960-8LIT93-1,340,12.1,1
11960-8LIT93,11960,2017-12-01,Retail,Completed,,17.52,11960-8LIT93-2,230,78.0,1
11960-8LIT93,11960,2017-12-01,Retail,Completed,,17.52,11960-8LIT93-3,140,21.62,1
11960-8LIT93,11960,2017-12-01,Retail,Completed,,17.52,11960-8LIT93-4,440,1363.5,1
11960-8LIT93,11960,2017-12-01,Retail,Completed,,17.52,11960-8LIT93-5,310,26.73,1
11960-8LIT93,11960,2017-12-01,Retail,Completed,,17.52,11960-8LIT93-6,210,113.0,1
11960-8LIT93,11960,2017-12-01,Retail,Completed,,17.52,11960-8LIT93-7,150,19.0,1
11637-0PDJ34,11637,2018-07-14,Online,Shipped,,11.57,11637-0PDJ34-1,110,37.72,1
11637-0PDJ34,11637,2018-07-14,Online,Shipped,,11.57,11637-0PDJ34-2,160,16.64,1
11628-4MNA85,11628,2016-12-08,Online,Shipped,,16.62,11628-4MNA85-1,120,39.96,1
12754-7QNV91,12754,2020-09-02,Online,Shipped,,16.14,12754-7QNV91-1,130,29.76,2
12754-7QNV91,12754,2020-09-02,Online,Shipped,,16.14,12754-7QNV91-2,320,60.06,1
11255-0ZBC84,11255,2019-12-28,Retail,Completed,1WEHVO,11.59,11255-0ZBC84-1,240,26.0,1
11255-0ZBC84,11255,2019-12-28,Retail,Completed,1WEHVO,11.59,11255-0ZBC84-2,310,28.38,1
12116-0VEY31,12116,2018-02-11,Retail,Completed,,7.55,12116-0VEY31-1,150,22.42,1
12116-0VEY31,12116,2018-02-11,Retail,Completed,,7.55,12116-0VEY31-2,140,22.31,1
12116-0VEY31,12116,2018-02-11,Retail,Completed,,7.55,12116-0VEY31-3,230,75.75,1
12291-7ZRP12,12291,2018-04-16,Retail,Completed,,16.9,12291-7ZRP12-1,320,66.66,1
12291-7ZRP12,12291,2018-04-16,Retail,Completed,,16.9,12291-7ZRP12-2,330,98.01,1
12291-7ZRP12,12291,2018-04-16,Retail,Completed,,16.9,12291-7ZRP12-3,240,26.75,1
12291-7ZRP12,12291,2018-04-16,Retail,Completed,,16.9,12291-7ZRP12-4,150,17.29,1
12291-7ZRP12,12291,2018-04-16,Retail,Completed,,16.9,12291-7ZRP12-5,160,15.52,1
12291-7ZRP12,12291,2018-04-16,Retail,Completed,,16.9,12291-7ZRP12-6,330,111.87,2
12483-5BNC52,12483,2018-11-03,Retail,Completed,,18.74,12483-5BNC52-1,340,10.45,1
10486-3PZY91,10486,2018-02-28,Online,Shipped,,10.82,10486-3PZY91-1,150,18.62,1
11529-1UZY55,11529,2020-12-03,Online,Shipped,,5.44,11529-1UZY55-1,160,16.16,1
11529-1UZY55,11529,2020-12-03,Online,Shipped,,5.44,11529-1UZY55-2,340,12.32,1
11529-1UZY55,11529,2020-12-03,Online,Shipped,,5.44,11529-1UZY55-3,130,32.64,1
11529-1UZY55,11529,2020-12-03,Online,Shipped,,5.44,11529-1UZY55-4,150,20.52,1
10489-7QNR30,10489,2017-11-26,Retail,Completed,,8.29,10489-7QNR30-1,230,74.25,1
12546-1HDJ40,12546,2015-01-16,Online,Shipped,7WHGTM,13.12,12546-1HDJ40-1,240,25.75,1
12546-1HDJ40,12546,2015-01-16,Online,Shipped,7WHGTM,13.12,12546-1HDJ40-2,240,23.25,1
12546-1HDJ40,12546,2015-01-16,Online,Shipped,7WHGTM,13.12,12546-1HDJ40-3,430,669.6,1
11960-3UUE34,11960,2015-04-09,Online,Shipped,,16.54,11960-3UUE34-1,410,220.8,1
10129-2FGU57,10129,2016-11-25,Online,Shipped,,14.83,10129-2FGU57-1,230,70.5,1
10129-2FGU57,10129,2016-11-25,Online,Shipped,,14.83,10129-2FGU57-2,340,11.0,1
10721-2ZSX92,10721,2017-09-18,Online,Shipped,,18.9,10721-2ZSX92-1,330,91.08,1
10721-2ZSX92,10721,2017-09-18,Online,Shipped,,18.9,10721-2ZSX92-2,340,11.66,1
10721-2ZSX92,10721,2017-09-18,Online,Shipped,,18.9,10721-2ZSX92-3,160,14.56,1
10721-2ZSX92,10721,2017-09-18,Online,Shipped,,18.9,10721-2ZSX92-4,230,85.5,1
10270-9YCH80,10270,2016-09-23,Online,Shipped,,16.5,10270-9YCH80-1,240,28.75,1
10270-9YCH80,10270,2016-09-23,Online,Shipped,,16.5,10270-9YCH80-2,220,52.0,2
10270-9YCH80,10270,2016-09-23,Online,Shipped,,16.5,10270-9YCH80-3,140,21.39,1
11641-0FZJ16,11641,2016-01-19,Online,Shipped,,12.38,11641-0FZJ16-1,110,41.0,4
12574-3AOD00,12574,2016-11-15,Retail,Completed,,16.39,12574-3AOD00-1,140,21.85,1
10310-5FPZ17,10310,2019-08-04,Online,Shipped,,13.6,10310-5FPZ17-1,110,38.54,4
10310-5FPZ17,10310,2019-08-04,Online,Shipped,,13.6,10310-5FPZ17-2,340,9.35,1
10310-5FPZ17,10310,2019-08-04,Online,Shipped,,13.6,10310-5FPZ17-3,240,27.25,1
12798-2ENE25,12798,2020-06-09,Online,Shipped,,14.18,12798-2ENE25-1,160,14.4,1
10240-8NMB24,10240,2018-01-05,Online,Shipped,,13.98,10240-8NMB24-1,230,75.0,1
10240-8NMB24,10240,2018-01-05,Online,Shipped,,13.98,10240-8NMB24-2,130,32.0,1
11467-3GML95,11467,2018-01-16,Online,Shipped,,9.34,11467-3GML95-1,130,28.8,1
11679-8FBK99,11679,2019-04-10,Retail,Completed,,7.58,11679-8FBK99-1,240,29.5,1
11406-1QWE71,11406,2018-07-17,Retail,Completed,,16.02,11406-1QWE71-1,150,17.29,3
10480-0WJN12,10480,2015-04-22,Retail,Completed,,6.54,10480-0WJN12-1,140,20.01,1
10480-0WJN12,10480,2015-04-22,Retail,Completed,,6.54,10480-0WJN12-2,160,15.2,1
10480-0WJN12,10480,2015-04-22,Retail,Completed,,6.54,10480-0WJN12-3,150,17.86,1
10989-7RHK57,10989,2015-06-22,Retail,Completed,,8.21,10989-7RHK57-1,430,676.8,1
10989-7RHK57,10989,2015-06-22,Retail,Completed,,8.21,10989-7RHK57-2,410,259.9,1
11847-9UPB33,11847,2015-11-21,Online,Shipped,,13.92,11847-9UPB33-1,160,15.52,1
11122-9TBK27,11122,2016-02-19,Online,Shipped,,6.93,11122-9TBK27-1,140,24.15,1
12713-7KYD50,12713,2016-11-03,Online,Shipped,,12.74,12713-7KYD50-1,160,16.64,1
12713-7KYD50,12713,2016-11-03,Online,Shipped,,12.74,12713-7KYD50-2,150,19.19,1
12713-7KYD50,12713,2016-11-03,Online,Shipped,,12.74,12713-7KYD50-3,220,47.5,1
12713-7KYD50,12713,2016-11-03,Online,Shipped,,12.74,12713-7KYD50-4,330,102.96,3
12713-7KYD50,12713,2016-11-03,Online,Shipped,,12.74,12713-7KYD50-5,150,17.48,1
10103-7GDD17,10103,2015-12-17,Online,Shipped,,14.3,10103-7GDD17-1,150,15.01,1
11469-4UKT91,11469,2016-05-11,Online,Shipped,,14.21,11469-4UKT91-1,160,13.28,1
10906-4DIS97,10906,2017-12-03,Retail,Completed,7KGZHZ,10.92,10906-4DIS97-1,140,22.54,1
10906-4DIS97,10906,2017-12-03,Retail,Completed,7KGZHZ,10.92,10906-4DIS97-2,140,23.0,1
10963-0PEP71,10963,2016-03-25,Online,Shipped,,9.97,10963-0PEP71-1,130,31.68,1
10963-0PEP71,10963,2016-03-25,Online,Shipped,,9.97,10963-0PEP71-2,130,32.64,1
11636-4CJQ65,11636,2016-06-19,Online,Shipped,,13.56,11636-4CJQ65-1,140,23.69,1
11636-4CJQ65,11636,2016-06-19,Online,Shipped,,13.56,11636-4CJQ65-2,240,26.75,1
10913-3TKQ05,10913,2020-12-03,Online,Shipped,0GYUSW,18.79,10913-3TKQ05-1,130,29.76,1
10913-3TKQ05,10913,2020-12-03,Online,Shipped,0GYUSW,18.79,10913-3TKQ05-2,160,17.6,1
10262-3YBL58,10262,2016-12-15,Online,Shipped,,16.41,10262-3YBL58-1,150,17.29,1
10315-7SDM71,10315,2015-11-11,Retail,Completed,,17.25,10315-7SDM71-1,130,34.24,1
10315-7SDM71,10315,2015-11-11,Retail,Completed,,17.25,10315-7SDM71-2,320,54.78,1
11922-5IVS03,11922,2019-09-04,Online,Shipped,,10.76,11922-5IVS03-1,240,25.25,1
11970-1CMU86,11970,2018-04-19,Online,Cancelled,,5.19,11970-1CMU86-1,430,720.0,1
11970-1CMU86,11970,2018-04-19,Online,Cancelled,,5.19,11970-1CMU86-2,220,43.0,1
11970-1CMU86,11970,2018-04-19,Online,Cancelled,,5.19,11970-1CMU86-3,230,75.0,1
11970-1CMU86,11970,2018-04-19,Online,Cancelled,,5.19,11970-1CMU86-4,230,66.0,1
11211-5JPZ44,11211,2018-07-03,Online,Shipped,8UBQBX,16.33,11211-5JPZ44-1,130,31.04,3
11211-5JPZ44,11211,2018-07-03,Online,Shipped,8UBQBX,16.33,11211-5JPZ44-2,330,98.01,1
11739-6VBV03,11739,2016-08-03,Online,Shipped,,18.92,11739-6VBV03-1,160,14.72,3
10413-8HLG09,10413,2020-02-03,Online,Shipped,,10.71,10413-8HLG09-1,130,32.0,2
12115-9ZHL12,12115,2017-09-25,Online,Shipped,,11.71,12115-9ZHL12-1,160,17.92,1
12115-9ZHL12,12115,2017-09-25,Online,Shipped,,11.71,12115-9ZHL12-2,340,10.67,1
12855-8HOV44,12855,2017-02-23,Online,Shipped,,6.12,12855-8HOV44-1,210,108.0,1
12855-8HOV44,12855,2017-02-23,Online,Shipped,,6.12,12855-8HOV44-2,240,28.25,1
12351-9TGE82,12351,2016-08-24,Online,Shipped,,10.39,12351-9TGE82-1,140,23.92,1
11934-7XAO91,11934,2019-09-23,Online,Shipped,,6.14,11934-7XAO91-1,230,78.0,1
11934-7XAO91,11934,2019-09-23,Online,Shipped,,6.14,11934-7XAO91-2,160,17.12,1
10098-7IPZ04,10098,2017-09-15,Online,Shipped,3GNMXW,7.28,10098-7IPZ04-1,310,32.67,1
10098-7IPZ04,10098,2017-09-15,Online,Shipped,3GNMXW,7.28,10098-7IPZ04-2,230,76.5,1
10672-3RYL05,10672,2015-12-03,Retail,Completed,,5.18,10672-3RYL05-1,330,104.94,1
10672-3RYL05,10672,2015-12-03,Retail,Completed,,5.18,10672-3RYL05-2,160,16.96,1
12742-3SJS10,12742,2020-12-04,Online,Shipped,,9.68,12742-3SJS10-1,160,15.36,1
12742-3SJS10,12742,2020-12-04,Online,Shipped,,9.68,12742-3SJS10-2,220,54.0,1
11644-1RZQ48,11644,2019-03-01,Retail,Completed,,12.58,11644-1RZQ48-1,130,25.28,1
11644-1RZQ48,11644,2019-03-01,Retail,Completed,,12.58,11644-1RZQ48-2,220,51.0,2
10046-7DDL67,10046,2018-11-26,Online,Shipped,9INICX,18.02,10046-7DDL67-1,210,102.0,3
10046-7DDL67,10046,2018-11-26,Online,Shipped,9INICX,18.02,10046-7DDL67-2,120,33.48,1
12467-5HAF53,12467,2015-09-08,Online,Shipped,,8.48,12467-5HAF53-1,230,66.75,1
11493-6YFG91,11493,2018-03-05,Online,Shipped,,16.56,11493-6YFG91-1,120,35.28,1
11493-6YFG91,11493,2018-03-05,Online,Shipped,,16.56,11493-6YFG91-2,140,22.77,1
10232-6XOC46,10232,2018-07-06,Retail,Completed,,9.56,10232-6XOC46-1,130,33.6,1
11565-2ABF72,11565,2020-12-25,Online,Shipped,,18.86,11565-2ABF72-1,230,70.5,1
11565-2ABF72,11565,2020-12-25,Online,Shipped,,18.86,11565-2ABF72-2,320,63.36,1
11565-2ABF72,11565,2020-12-25,Online,Shipped,,18.86,11565-2ABF72-3,110,37.31,1
11565-2ABF72,11565,2020-12-25,Online,Shipped,,18.86,11565-2ABF72-4,150,18.05,1
11565-2ABF72,11565,2020-12-25,Online,Shipped,,18.86,11565-2ABF72-5,340,8.8,1
11565-2ABF72,11565,2020-12-25,Online,Shipped,,18.86,11565-2ABF72-6,230,69.0,1
10439-5YFC18,10439,2018-11-20,Online,Shipped,,5.97,10439-5YFC18-1,160,13.76,1
11081-8JVE43,11081,2016-04-03,Online,Shipped,,13.09,11081-8JVE43-1,310,36.63,1
11013-2NXD89,11013,2020-06-20,Retail,Completed,,8.87,11013-2NXD89-1,150,19.95,1
11191-2MOX01,11191,2018-10-10,Online,Shipped,,15.02,11191-2MOX01-1,220,43.5,1
10240-7HZT42,10240,2019-06-13,Online,Shipped,,8.96,10240-7HZT42-1,120,37.44,1
12525-8AAP20,12525,2019-09-25,Retail,Completed,,14.88,12525-8AAP20-1,140,24.61,1
12525-8AAP20,12525,2019-09-25,Retail,Completed,,14.88,12525-8AAP20-2,150,17.1,1
12525-8AAP20,12525,2019-09-25,Retail,Completed,,14.88,12525-8AAP20-3,140,28.98,1
11121-8VFI74,11121,2016-12-24,Online,Shipped,,17.0,11121-8VFI74-1,320,74.58,1
11121-8VFI74,11121,2016-12-24,Online,Shipped,,17.0,11121-8VFI74-2,150,18.05,1
11121-8VFI74,11121,2016-12-24,Online,Shipped,,17.0,11121-8VFI74-3,310,30.36,1
11436-8UVD08,11436,2018-08-21,Online,Shipped,,14.64,11436-8UVD08-1,130,31.04,1
11436-8UVD08,11436,2018-08-21,Online,Shipped,,14.64,11436-8UVD08-2,150,21.47,2
11436-8UVD08,11436,2018-08-21,Online,Shipped,,14.64,11436-8UVD08-3,240,26.0,1
11436-8UVD08,11436,2018-08-21,Online,Shipped,,14.64,11436-8UVD08-4,340,12.43,1
11436-8UVD08,11436,2018-08-21,Online,Shipped,,14.64,11436-8UVD08-5,230,81.0,1
11397-4OOS61,11397,2019-11-09,Online,Shipped,,14.07,11397-4OOS61-1,130,29.76,3
11905-0LLI66,11905,2018-05-22,Retail,Completed,,18.3,11905-0LLI66-1,340,12.43,1
10786-9SMI93,10786,2015-01-05,Online,Shipped,,12.63,10786-9SMI93-1,340,8.8,1
12587-8XDW71,12587,2017-04-17,Online,Shipped,,13.83,12587-8XDW71-1,240,24.25,1
10963-4MGZ88,10963,2019-09-24,Online,Shipped,0NBNBH,15.15,10963-4MGZ88-1,230,81.75,1
10963-4MGZ88,10963,2019-09-24,Online,Shipped,0NBNBH,15.15,10963-4MGZ88-2,140,27.6,1
12205-8LWC18,12205,2015-08-13,Online,Shipped,1BSHRD,10.74,12205-8LWC18-1,340,11.11,1
12205-8LWC18,12205,2015-08-13,Online,Shipped,1BSHRD,10.74,12205-8LWC18-2,310,29.7,1
12205-8LWC18,12205,2015-08-13,Online,Shipped,1BSHRD,10.74,12205-8LWC18-3,140,22.77,4
12205-8LWC18,12205,2015-08-13,Online,Shipped,1BSHRD,10.74,12205-8LWC18-4,120,31.68,1
12401-4EAY23,12401,2015-06-20,Retail,Completed,,9.56,12401-4EAY23-1,110,46.33,1
10053-1LIM22,10053,2015-08-18,Online,Shipped,,18.31,10053-1LIM22-1,160,14.4,1
10707-6FCC31,10707,2017-09-25,Online,Shipped,,11.44,10707-6FCC31-1,130,35.52,1
10707-6FCC31,10707,2017-09-25,Online,Shipped,,11.44,10707-6FCC31-2,340,11.44,1
12349-6JHE78,12349,2018-09-19,Online,Shipped,,6.23,12349-6JHE78-1,340,8.91,1
12349-6JHE78,12349,2018-09-19,Online,Shipped,,6.23,12349-6JHE78-2,130,35.2,1
12349-6JHE78,12349,2018-09-19,Online,Shipped,,6.23,12349-6JHE78-3,150,17.48,1
10043-0WIC14,10043,2018-05-10,Online,Shipped,,6.24,10043-0WIC14-1,130,33.6,1
