order_id,customer_id,order_date,order_type,order_status,tracking_code,shipping_amount,order_line_id,product_id,price,quantity
10375-2YXD10,10375,2019-10-23,Online,Delivered,,18.03,10375-2YXD10-6,160,18.79,1.0
10759-2DGJ85,10759,2017-12-12,Online,Delivered,,6.26,10759-2DGJ85-1,410,239.63,1.0
10904-9XJU83,10904,2020-06-22,Online,Cancelled,,11.7,10904-9XJU83-1,160,16.3,1.0
10904-9XJU83,10904,2020-06-22,Online,Cancelled,,11.7,10904-9XJU83-2,230,105.53,2.0
10904-9XJU83,10904,2020-06-22,Online,Cancelled,,11.7,10904-9XJU83-3,160,22.73,1.0
10523-1LYU93,10523,2017-04-04,Online,Returned,,12.61,10523-1LYU93-1,230,82.48,1.0
10016-5OGF68,10016,2017-02-12,Online,Delivered,,18.02,10016-5OGF68-1,140,25.83,1.0
10016-5OGF68,10016,2017-02-12,Online,Delivered,,18.02,10016-5OGF68-2,340,12.86,1.0
10666-2MZH52,10666,2019-12-28,Retail,Delivered,,13.32,10666-2MZH52-1,230,102.42,1.0
10635-7JNT87,10635,2017-05-18,Retail,Delivered,,12.67,10635-7JNT87-1,160,17.97,1.0
10024-5IJK69,10024,2016-06-21,Online,Returned,,15.24,10024-5IJK69-1,130,34.57,1.0
10117-3ZUV87,10117,2017-07-28,Retail,Delivered,,7.0,10117-3ZUV87-1,210,119.24,4.0
10229-1JGB67,10229,2015-06-07,Retail,Delivered,,18.48,10229-1JGB67-1,120,38.18,4.0
10229-1JGB67,10229,2015-06-07,Retail,Delivered,,18.48,10229-1JGB67-2,220,45.68,2.0
10193-7ZSZ78,10193,2019-02-18,Online,Delivered,0LZXQM,7.38,10193-7ZSZ78-1,120,47.32,1.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-1,140,32.36,1.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-2,150,26.73,1.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-3,160,23.37,1.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-4,240,36.52,1.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-5,130,41.6,2.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-6,150,22.92,1.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-7,150,28.01,1.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-8,140,30.21,1.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-9,150,26.23,4.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-10,150,23.17,1.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-11,140,32.67,1.0
10080-1CAO66,10080,2020-06-11,Online,Delivered,6CIQZN,5.45,10080-1CAO66-12,110,53.85,1.0
10102-8ENK99,10102,2019-04-06,Retail,Delivered,,13.57,10102-8ENK99-1,330,131.41,1.0
10102-8ENK99,10102,2019-04-06,Retail,Delivered,,13.57,10102-8ENK99-2,140,29.06,1.0
10102-8ENK99,10102,2019-04-06,Retail,Delivered,,13.57,10102-8ENK99-3,140,29.35,3.0
10955-3UDM94,10955,2019-05-05,Online,Delivered,,14.09,10955-3UDM94-1,160,20.42,1.0
10955-3UDM94,10955,2019-05-05,Online,Delivered,,14.09,10955-3UDM94-2,310,42.54,1.0
10955-3UDM94,10955,2019-05-05,Online,Delivered,,14.09,10955-3UDM94-3,150,22.55,2.0
10318-5FPL35,10318,2019-02-17,Online,Delivered,0LZXQM,9.33,10318-5FPL35-1,110,49.71,1.0
10318-5FPL35,10318,2019-02-17,Online,Delivered,0LZXQM,9.33,10318-5FPL35-2,420,520.72,1.0
10318-5FPL35,10318,2019-02-17,Online,Delivered,0LZXQM,9.33,10318-5FPL35-3,150,21.1,1.0
10318-5FPL35,10318,2019-02-17,Online,Delivered,0LZXQM,9.33,10318-5FPL35-4,240,28.4,1.0
10522-7HLI51,10522,2017-04-14,Retail,Delivered,,10.69,10522-7HLI51-1,230,94.64,1.0
10522-7HLI51,10522,2017-04-14,Retail,Delivered,,10.69,10522-7HLI51-2,220,54.41,1.0
10522-7HLI51,10522,2017-04-14,Retail,Delivered,,10.69,10522-7HLI51-3,160,18.89,1.0
10522-7HLI51,10522,2017-04-14,Retail,Delivered,,10.69,10522-7HLI51-4,230,79.01,3.0
10522-7HLI51,10522,2017-04-14,Retail,Delivered,,10.69,10522-7HLI51-5,220,60.2,1.0
10105-1RPI00,10105,2016-09-12,Online,Delivered,0TNUMT,6.65,10105-1RPI00-1,160,17.29,4.0
10105-1RPI00,10105,2016-09-12,Online,Delivered,0TNUMT,6.65,10105-1RPI00-2,130,38.46,1.0
10852-4TWV84,10852,2017-03-18,Retail,Delivered,,11.73,10852-4TWV84-1,160,16.48,1.0
10192-1DFJ74,10192,2020-12-05,Online,Delivered,,16.42,10192-1DFJ74-1,160,19.08,1.0
10048-1OCN65,10048,2017-11-11,Online,Delivered,,8.39,10048-1OCN65-1,150,23.75,1.0
10048-1OCN65,10048,2017-11-11,Online,Delivered,,8.39,10048-1OCN65-2,120,39.17,1.0
10048-1OCN65,10048,2017-11-11,Online,Delivered,,8.39,10048-1OCN65-3,110,53.16,1.0
10048-1OCN65,10048,2017-11-11,Online,Delivered,,8.39,10048-1OCN65-4,130,39.27,1.0
10445-1EEP65,10445,2019-04-08,Retail,Delivered,,14.72,10445-1EEP65-1,210,112.31,1.0
10710-1CTE01,10710,2018-12-07,Online,Delivered,,17.31,10710-1CTE01-1,120,45.95,4.0
10732-7AYA71,10732,2018-03-17,Online,Delivered,1CATLA,11.56,10732-7AYA71-1,140,26.56,1.0
10732-7AYA71,10732,2018-03-17,Online,Delivered,1CATLA,11.56,10732-7AYA71-2,160,19.45,1.0
10732-7AYA71,10732,2018-03-17,Online,Delivered,1CATLA,11.56,10732-7AYA71-3,150,24.94,1.0
10732-7AYA71,10732,2018-03-17,Online,Delivered,1CATLA,11.56,10732-7AYA71-4,230,83.87,1.0
10745-7JOP19,10745,2017-03-19,Retail,Returned,,8.83,10745-7JOP19-1,320,77.93,1.0
10491-1AUY01,10491,2020-12-28,Online,Delivered,,13.53,10491-1AUY01-1,330,151.24,1.0
10491-1AUY01,10491,2020-12-28,Online,Delivered,,13.53,10491-1AUY01-2,160,24.01,1.0
10491-1AUY01,10491,2020-12-28,Online,Delivered,,13.53,10491-1AUY01-3,240,31.16,1.0
10526-8FTE02,10526,2015-04-14,Online,Delivered,,18.37,10526-8FTE02-1,140,27.77,1.0
10935-6YGP72,10935,2018-12-28,Online,Delivered,,17.69,10935-6YGP72-1,410,327.09,1.0
10675-9XJS18,10675,2015-04-25,Online,Delivered,,10.73,10675-9XJS18-1,230,86.62,1.0
10267-6MPH10,10267,2017-07-13,Online,Delivered,,10.28,10267-6MPH10-1,230,96.37,1.0
10619-0YUH58,10619,2018-09-27,Online,Returned,,10.89,10619-0YUH58-1,150,19.63,2.0
10910-2IEI42,10910,2020-03-03,Online,Delivered,,5.39,10910-2IEI42-1,240,35.18,2.0
10910-2IEI42,10910,2020-03-03,Online,Delivered,,5.39,10910-2IEI42-2,340,13.27,1.0
10910-2IEI42,10910,2020-03-03,Online,Delivered,,5.39,10910-2IEI42-3,230,101.51,1.0
10318-5ZPS15,10318,2019-01-25,Retail,Delivered,5KXQMG,8.91,10318-5ZPS15-1,130,40.43,1.0
10452-1XCV22,10452,2019-01-14,Online,Delivered,,10.34,10452-1XCV22-1,150,26.43,1.0
10786-3PXT77,10786,2015-06-13,Online,Delivered,,5.93,10786-3PXT77-1,240,26.25,1.0
10786-3PXT77,10786,2015-06-13,Online,Delivered,,5.93,10786-3PXT77-2,150,18.75,1.0
10786-3PXT77,10786,2015-06-13,Online,Delivered,,5.93,10786-3PXT77-3,160,16.63,1.0
10786-3PXT77,10786,2015-06-13,Online,Delivered,,5.93,10786-3PXT77-4,130,34.27,1.0
10183-8VLJ09,10183,2017-01-03,Online,Delivered,,10.96,10183-8VLJ09-1,110,48.41,1.0
10909-3KGJ17,10909,2016-10-01,Online,Delivered,,12.13,10909-3KGJ17-1,220,59.54,1.0
10804-9HPB15,10804,2017-08-09,Retail,Delivered,,12.83,10804-9HPB15-1,320,67.23,1.0
10375-1UQC13,10375,2020-12-24,Online,Delivered,0PSRCD,18.08,10375-1UQC13-1,240,31.16,1.0
10375-1UQC13,10375,2020-12-24,Online,Delivered,0PSRCD,18.08,10375-1UQC13-2,210,108.55,1.0
10385-4OQF59,10385,2016-01-01,Online,Delivered,,15.44,10385-4OQF59-1,340,10.91,1.0
10385-4OQF59,10385,2016-01-01,Online,Delivered,,15.44,10385-4OQF59-2,430,857.3,1.0
10056-0AZC69,10056,2016-03-23,Online,Delivered,7JGVJD,5.14,10056-0AZC69-1,140,28.4,1.0
10056-0AZC69,10056,2016-03-23,Online,Delivered,7JGVJD,5.14,10056-0AZC69-2,130,37.4,1.0
10409-6XIY69,10409,2020-09-05,Online,Delivered,,11.0,10409-6XIY69-1,210,127.31,1.0
10409-6XIY69,10409,2020-09-05,Online,Delivered,,11.0,10409-6XIY69-2,320,93.75,1.0
10409-6XIY69,10409,2020-09-05,Online,Delivered,,11.0,10409-6XIY69-3,410,357.54,1.0
10570-4NOB51,10570,2016-06-22,Online,Delivered,,7.23,10570-4NOB51-1,230,73.59,1.0
10690-5WII00,10690,2017-06-11,Online,Delivered,,15.06,10690-5WII00-1,150,26.61,2.0
10751-9LUS54,10751,2017-07-10,Online,Delivered,,12.54,10751-9LUS54-1,130,39.64,1.0
10964-8LFJ11,10964,2016-03-25,Online,Delivered,,15.65,10964-8LFJ11-1,160,19.23,1.0
10527-3XHB02,10527,2017-05-06,Online,Delivered,,16.86,10527-3XHB02-1,430,908.5,1.0
10799-5CQX21,10799,2015-11-02,Online,Delivered,,11.17,10799-5CQX21-1,340,10.74,1.0
10533-1KPP12,10533,2019-04-20,Online,Delivered,,16.08,10533-1KPP12-1,160,20.83,1.0
10533-1KPP12,10533,2019-04-20,Online,Delivered,,16.08,10533-1KPP12-2,160,21.24,1.0
10533-1KPP12,10533,2019-04-20,Online,Delivered,,16.08,10533-1KPP12-3,110,47.62,1.0
10533-1KPP12,10533,2019-04-20,Online,Delivered,,16.08,10533-1KPP12-4,340,13.48,1.0
10224-4BJO51,10224,2019-07-26,Online,Delivered,,8.05,10224-4BJO51-1,110,53.37,1.0
10224-4BJO51,10224,2019-07-26,Online,Delivered,,8.05,10224-4BJO51-2,240,30.95,1.0
10780-0GKX17,10780,2016-11-10,Online,Delivered,,13.38,10780-0GKX17-1,240,27.01,1.0
10297-6JXX13,10297,2017-04-13,Online,Delivered,,15.28,10297-6JXX13-1,150,21.34,3.0
10067-3EAR95,10067,2020-12-26,Online,Delivered,5TXXVA,8.12,10067-3EAR95-1,240,35.85,1.0
10726-3HRX05,10726,2015-12-05,Retail,Delivered,,5.33,10726-3HRX05-1,240,29.14,2.0
10427-1KNH23,10427,2018-12-17,Online,Delivered,,7.49,10427-1KNH23-1,240,27.65,1.0
10600-5LTX56,10600,2015-08-13,Online,Delivered,,17.18,10600-5LTX56-1,340,12.47,1.0
10587-0KDG77,10587,2017-11-22,Online,Delivered,,8.26,10587-0KDG77-1,410,268.92,1.0
10173-1SYY53,10173,2017-05-17,Online,Delivered,3UFOMM,8.72,10173-1SYY53-1,150,20.9,1.0
10173-1SYY53,10173,2017-05-17,Online,Delivered,3UFOMM,8.72,10173-1SYY53-2,150,21.12,1.0
10173-1SYY53,10173,2017-05-17,Online,Delivered,3UFOMM,8.72,10173-1SYY53-3,310,28.65,1.0
10173-1SYY53,10173,2017-05-17,Online,Delivered,3UFOMM,8.72,10173-1SYY53-4,310,37.82,1.0
10240-2MKD74,10240,2020-08-07,Retail,Delivered,,15.59,10240-2MKD74-1,150,26.48,1.0
10240-2MKD74,10240,2020-08-07,Retail,Delivered,,15.59,10240-2MKD74-2,160,18.44,1.0
10240-2MKD74,10240,2020-08-07,Retail,Delivered,,15.59,10240-2MKD74-3,220,48.91,1.0
10340-6NRR24,10340,2018-12-25,Retail,Delivered,6ZCZFJ,8.14,10340-6NRR24-1,130,38.9,2.0
10654-4QRZ85,10654,2019-11-03,Online,Delivered,5JJJFM,15.69,10654-4QRZ85-1,160,20.22,1.0
10654-4QRZ85,10654,2019-11-03,Online,Delivered,5JJJFM,15.69,10654-4QRZ85-2,150,25.46,1.0
10090-9PGX15,10090,2018-12-16,Online,Delivered,,16.37,10090-9PGX15-1,220,67.46,1.0
10090-9PGX15,10090,2018-12-16,Online,Delivered,,16.37,10090-9PGX15-2,130,36.17,1.0
10090-9PGX15,10090,2018-12-16,Online,Delivered,,16.37,10090-9PGX15-3,240,24.01,1.0
10764-0WNB91,10764,2017-05-24,Retail,Delivered,,12.96,10764-0WNB91-1,220,49.78,1.0
10764-0WNB91,10764,2017-05-24,Retail,Delivered,,12.96,10764-0WNB91-2,130,37.41,1.0
10764-0WNB91,10764,2017-05-24,Retail,Delivered,,12.96,10764-0WNB91-3,130,32.97,1.0
10764-0WNB91,10764,2017-05-24,Retail,Delivered,,12.96,10764-0WNB91-4,120,38.34,1.0
10764-0WNB91,10764,2017-05-24,Retail,Delivered,,12.96,10764-0WNB91-5,240,32.12,1.0
10764-0WNB91,10764,2017-05-24,Retail,Delivered,,12.96,10764-0WNB91-6,340,12.86,2.0
10764-0WNB91,10764,2017-05-24,Retail,Delivered,,12.96,10764-0WNB91-7,330,120.34,1.0
10764-0WNB91,10764,2017-05-24,Retail,Delivered,,12.96,10764-0WNB91-8,160,16.67,1.0
10764-0WNB91,10764,2017-05-24,Retail,Delivered,,12.96,10764-0WNB91-9,320,80.99,1.0
10557-9PYP05,10557,2016-10-11,Online,Delivered,6EVIFW,18.75,10557-9PYP05-1,150,25.56,1.0
10557-9PYP05,10557,2016-10-11,Online,Delivered,6EVIFW,18.75,10557-9PYP05-2,140,25.36,1.0
10557-9PYP05,10557,2016-10-11,Online,Delivered,6EVIFW,18.75,10557-9PYP05-3,240,28.94,2.0
10154-9LWF56,10154,2019-04-23,Online,Returned,,12.41,10154-9LWF56-1,220,66.37,1.0
10154-9LWF56,10154,2019-04-23,Online,Returned,,12.41,10154-9LWF56-2,120,47.78,1.0
10154-9LWF56,10154,2019-04-23,Online,Returned,,12.41,10154-9LWF56-3,230,102.42,1.0
10249-9NKZ03,10249,2019-01-09,Online,Delivered,,12.21,10249-9NKZ03-1,340,16.71,1.0
10391-9QCV70,10391,2017-02-12,Online,Delivered,,18.58,10391-9QCV70-1,120,40.42,2.0
10075-0JZV96,10075,2018-07-26,Retail,Returned,,8.49,10075-0JZV96-1,410,346.66,3.0
10603-3JNY34,10603,2020-06-22,Retail,Delivered,,18.14,10603-3JNY34-1,140,29.59,1.0
10151-8NKF61,10151,2018-11-14,Online,Delivered,,17.01,10151-8NKF61-1,140,28.8,1.0
10400-3LFP01,10400,2019-08-13,Online,Delivered,6CQBWV,7.33,10400-3LFP01-1,220,63.81,1.0
10647-0XAH92,10647,2020-04-05,Online,Delivered,,13.78,10647-0XAH92-1,230,94.48,1.0
10461-7XEY27,10461,2020-02-10,Online,Delivered,8MOYLU,12.01,10461-7XEY27-1,150,22.92,1.0
10461-7XEY27,10461,2020-02-10,Online,Delivered,8MOYLU,12.01,10461-7XEY27-2,230,103.52,1.0
10461-7XEY27,10461,2020-02-10,Online,Delivered,8MOYLU,12.01,10461-7XEY27-3,120,55.0,1.0
10461-7XEY27,10461,2020-02-10,Online,Delivered,8MOYLU,12.01,10461-7XEY27-4,120,37.15,2.0
10786-2EEH96,10786,2017-06-12,Retail,Delivered,,7.56,10786-2EEH96-1,330,112.31,1.0
10786-2EEH96,10786,2017-06-12,Retail,Delivered,,7.56,10786-2EEH96-2,340,12.22,1.0
10202-5AON98,10202,2016-02-07,Online,Delivered,3ZZQOU,12.72,10202-5AON98-1,150,16.34,1.0
10202-5AON98,10202,2016-02-07,Online,Delivered,3ZZQOU,12.72,10202-5AON98-2,150,21.16,1.0
10202-5AON98,10202,2016-02-07,Online,Delivered,3ZZQOU,12.72,10202-5AON98-3,140,26.63,1.0
10202-5AON98,10202,2016-02-07,Online,Delivered,3ZZQOU,12.72,10202-5AON98-4,120,42.47,1.0
10202-5AON98,10202,2016-02-07,Online,Delivered,3ZZQOU,12.72,10202-5AON98-5,140,22.57,1.0
10202-5AON98,10202,2016-02-07,Online,Delivered,3ZZQOU,12.72,10202-5AON98-6,120,39.29,1.0
10202-5AON98,10202,2016-02-07,Online,Delivered,3ZZQOU,12.72,10202-5AON98-7,220,55.68,1.0
10524-6LWK80,10524,2020-12-12,Online,Delivered,,8.12,10524-6LWK80-1,410,289.73,4.0
10524-6LWK80,10524,2020-12-12,Online,Delivered,,8.12,10524-6LWK80-2,240,35.51,1.0
10050-9RWO91,10050,2015-07-14,Online,Delivered,,12.75,10050-9RWO91-1,130,29.9,1.0
10050-9RWO91,10050,2015-07-14,Online,Delivered,,12.75,10050-9RWO91-2,150,18.35,2.0
10050-9RWO91,10050,2015-07-14,Online,Delivered,,12.75,10050-9RWO91-3,160,14.95,1.0
10050-9RWO91,10050,2015-07-14,Online,Delivered,,12.75,10050-9RWO91-4,220,56.18,1.0
10540-6WOC08,10540,2020-09-20,Online,Delivered,,10.07,10540-6WOC08-1,150,30.81,4.0
10945-8FER01,10945,2019-12-15,Retail,Delivered,,12.29,10945-8FER01-1,310,43.8,3.0
10945-8FER01,10945,2019-12-15,Retail,Delivered,,12.29,10945-8FER01-2,240,29.35,1.0
10945-8FER01,10945,2019-12-15,Retail,Delivered,,12.29,10945-8FER01-3,150,25.22,1.0
10114-5BQZ38,10114,2015-06-12,Online,Delivered,1JQUIS,13.65,10114-5BQZ38-1,150,19.95,1.0
10114-5BQZ38,10114,2015-06-12,Online,Delivered,1JQUIS,13.65,10114-5BQZ38-2,330,83.16,1.0
10114-5BQZ38,10114,2015-06-12,Online,Delivered,1JQUIS,13.65,10114-5BQZ38-3,160,18.48,1.0
10114-5BQZ38,10114,2015-06-12,Online,Delivered,1JQUIS,13.65,10114-5BQZ38-4,310,35.69,1.0
10114-5BQZ38,10114,2015-06-12,Online,Delivered,1JQUIS,13.65,10114-5BQZ38-5,160,14.28,1.0
10425-7QVL34,10425,2019-06-12,Online,Delivered,,9.47,10425-7QVL34-1,140,35.23,1.0
10247-2VUR73,10247,2016-04-28,Retail,Delivered,3KFNLO,8.87,10247-2VUR73-1,230,94.26,1.0
10247-2VUR73,10247,2016-04-28,Retail,Delivered,3KFNLO,8.87,10247-2VUR73-2,160,19.05,1.0
10852-2OKG10,10852,2017-05-10,Online,Delivered,,8.3,10852-2OKG10-1,150,17.38,1.0
10336-0VLH89,10336,2017-03-03,Retail,Delivered,,13.28,10336-0VLH89-1,230,89.43,1.0
10079-0MPY40,10079,2020-03-11,Online,Delivered,,18.6,10079-0MPY40-1,130,36.45,1.0
10079-0MPY40,10079,2020-03-11,Online,Delivered,,18.6,10079-0MPY40-2,240,34.84,1.0
10978-0GWY83,10978,2020-09-04,Retail,Delivered,,10.03,10978-0GWY83-1,110,48.35,1.0
10837-8AFM72,10837,2016-10-17,Online,Cancelled,,5.7,10837-8AFM72-1,130,40.22,1.0
10837-8AFM72,10837,2016-10-17,Online,Cancelled,,5.7,10837-8AFM72-2,220,48.51,1.0
10597-2UYI31,10597,2019-11-01,Online,Delivered,5JJJFM,13.2,10597-2UYI31-1,130,41.25,1.0
10597-2UYI31,10597,2019-11-01,Online,Delivered,5JJJFM,13.2,10597-2UYI31-2,340,14.04,1.0
10597-2UYI31,10597,2019-11-01,Online,Delivered,5JJJFM,13.2,10597-2UYI31-3,120,43.65,1.0
10454-9GWY86,10454,2017-12-16,Online,Delivered,3YIUHU,13.1,10454-9GWY86-1,120,41.26,1.0
10454-9GWY86,10454,2017-12-16,Online,Delivered,3YIUHU,13.1,10454-9GWY86-2,330,115.75,1.0
10803-3QXW82,10803,2017-04-15,Online,Returned,7NDKQS,14.52,10803-3QXW82-1,150,23.75,1.0
10803-3QXW82,10803,2017-04-15,Online,Returned,7NDKQS,14.52,10803-3QXW82-2,240,29.81,1.0
10803-3QXW82,10803,2017-04-15,Online,Returned,7NDKQS,14.52,10803-3QXW82-3,230,98.11,1.0
10803-3QXW82,10803,2017-04-15,Online,Returned,7NDKQS,14.52,10803-3QXW82-4,330,111.17,1.0
10803-3QXW82,10803,2017-04-15,Online,Returned,7NDKQS,14.52,10803-3QXW82-5,130,37.78,1.0
10803-3QXW82,10803,2017-04-15,Online,Returned,7NDKQS,14.52,10803-3QXW82-6,130,42.97,1.0
10803-3QXW82,10803,2017-04-15,Online,Returned,7NDKQS,14.52,10803-3QXW82-7,330,115.75,1.0
10803-3QXW82,10803,2017-04-15,Online,Returned,7NDKQS,14.52,10803-3QXW82-8,440,1625.31,1.0
10271-9GAI64,10271,2020-09-22,Online,Delivered,,17.02,10271-9GAI64-1,140,29.28,1.0
10500-3UKZ06,10500,2019-10-09,Online,Returned,,17.33,10500-3UKZ06-1,340,15.72,1.0
10877-6ZWR91,10877,2019-05-18,Online,Delivered,,6.24,10877-6ZWR91-1,230,84.23,1.0
10799-9JPH45,10799,2019-07-02,Online,Delivered,,15.11,10799-9JPH45-1,160,20.83,4.0
10799-9JPH45,10799,2019-07-02,Online,Delivered,,15.11,10799-9JPH45-2,140,27.89,1.0
10799-9JPH45,10799,2019-07-02,Online,Delivered,,15.11,10799-9JPH45-3,240,33.82,1.0
10799-9JPH45,10799,2019-07-02,Online,Delivered,,15.11,10799-9JPH45-4,120,38.59,1.0
10799-9JPH45,10799,2019-07-02,Online,Delivered,,15.11,10799-9JPH45-5,140,25.83,1.0
10799-9JPH45,10799,2019-07-02,Online,Delivered,,15.11,10799-9JPH45-6,220,65.09,1.0
10799-9JPH45,10799,2019-07-02,Online,Delivered,,15.11,10799-9JPH45-7,230,90.94,1.0
10799-9JPH45,10799,2019-07-02,Online,Delivered,,15.11,10799-9JPH45-8,160,26.75,4.0
10905-4VIX43,10905,2019-04-28,Online,Delivered,,17.38,10905-4VIX43-1,150,28.86,2.0
10086-4YGS95,10086,2017-06-22,Online,Delivered,,14.09,10086-4YGS95-1,420,527.88,1.0
10086-4YGS95,10086,2017-06-22,Online,Delivered,,14.09,10086-4YGS95-2,160,15.19,1.0
10841-4SZV43,10841,2019-02-12,Online,Delivered,,11.28,10841-4SZV43-1,160,23.48,1.0
10841-4SZV43,10841,2019-02-12,Online,Delivered,,11.28,10841-4SZV43-2,150,23.28,1.0
10912-6LWZ90,10912,2020-05-03,Online,Cancelled,,9.32,10912-6LWZ90-1,330,122.06,1.0
10912-6LWZ90,10912,2020-05-03,Online,Cancelled,,9.32,10912-6LWZ90-2,330,126.04,1.0
10912-6LWZ90,10912,2020-05-03,Online,Cancelled,,9.32,10912-6LWZ90-3,120,45.83,2.0
10912-6LWZ90,10912,2020-05-03,Online,Cancelled,,9.32,10912-6LWZ90-4,410,298.98,1.0
10138-7FLT17,10138,2015-07-12,Online,Delivered,,6.07,10138-7FLT17-1,160,14.45,4.0
10621-5LSE23,10621,2015-12-12,Retail,Delivered,,13.05,10621-5LSE23-1,140,29.7,1.0
10874-6HSS73,10874,2020-08-02,Online,Delivered,3XRSWG,7.34,10874-6HSS73-1,140,32.98,2.0
10475-1GQR65,10475,2017-12-19,Retail,Returned,,8.24,10475-1GQR65-1,110,52.68,1.0
10283-5WWU23,10283,2015-09-17,Retail,Delivered,,16.25,10283-5WWU23-1,150,17.96,1.0
10255-2ISB01,10255,2020-12-10,Online,Delivered,,13.46,10255-2ISB01-1,220,64.99,4.0
10255-2ISB01,10255,2020-12-10,Online,Delivered,,13.46,10255-2ISB01-2,240,30.15,1.0
10255-2ISB01,10255,2020-12-10,Online,Delivered,,13.46,10255-2ISB01-3,160,20.37,1.0
10255-2ISB01,10255,2020-12-10,Online,Delivered,,13.46,10255-2ISB01-4,120,42.45,1.0
10496-8XJG56,10496,2016-08-25,Online,Delivered,4LZPMG,13.31,10496-8XJG56-1,160,17.29,1.0
10734-4PKW55,10734,2017-05-01,Online,Delivered,,18.41,10734-4PKW55-1,410,239.63,1.0
10764-8XNG75,10764,2016-05-12,Online,Returned,,5.77,10764-8XNG75-1,140,26.63,1.0
10842-7YOI49,10842,2019-11-24,Online,Delivered,,6.66,10842-7YOI49-1,120,42.73,1.0
10396-6JER09,10396,2020-02-22,Online,Delivered,,12.81,10396-6JER09-1,130,46.31,1.0
10796-1CKH12,10796,2017-05-09,Online,Delivered,,12.17,10796-1CKH12-1,140,23.7,1.0
10466-4QOB80,10466,2020-07-26,Online,Delivered,,16.81,10466-4QOB80-1,160,19.73,1.0
10466-4QOB80,10466,2020-07-26,Online,Delivered,,16.81,10466-4QOB80-2,160,20.8,1.0
10149-4AOP33,10149,2015-12-20,Online,Delivered,,13.44,10149-4AOP33-1,320,77.62,1.0
10149-4AOP33,10149,2015-12-20,Online,Delivered,,13.44,10149-4AOP33-2,240,28.88,1.0
10149-4AOP33,10149,2015-12-20,Online,Delivered,,13.44,10149-4AOP33-3,330,110.19,1.0
10149-4AOP33,10149,2015-12-20,Online,Delivered,,13.44,10149-4AOP33-4,150,18.75,1.0
10149-4AOP33,10149,2015-12-20,Online,Delivered,,13.44,10149-4AOP33-5,140,24.39,1.0
10712-0WLE93,10712,2020-02-23,Online,Delivered,,11.15,10712-0WLE93-1,110,52.2,1.0
10712-0WLE93,10712,2020-02-23,Online,Delivered,,11.15,10712-0WLE93-2,120,55.0,1.0
10308-8LFO84,10308,2020-02-26,Online,Delivered,9ESJOO,16.47,10308-8LFO84-1,320,88.45,1.0
10308-8LFO84,10308,2020-02-26,Online,Delivered,9ESJOO,16.47,10308-8LFO84-2,160,22.73,3.0
10347-0SJX83,10347,2018-03-10,Online,Delivered,,5.53,10347-0SJX83-1,240,28.56,1.0
10637-8UNU07,10637,2020-04-04,Online,Delivered,,8.54,10637-8UNU07-1,320,97.29,1.0
10125-1OST18,10125,2017-08-14,Online,Delivered,,16.11,10125-1OST18-1,310,33.62,1.0
10125-1OST18,10125,2017-08-14,Online,Delivered,,16.11,10125-1OST18-2,120,35.84,1.0
10745-6YPA58,10745,2017-12-02,Online,Delivered,,9.59,10745-6YPA58-1,150,26.39,1.0
10745-6YPA58,10745,2017-12-02,Online,Delivered,,9.59,10745-6YPA58-2,160,19.82,1.0
10849-5BAB69,10849,2017-03-08,Online,Delivered,,11.7,10849-5BAB69-1,340,12.35,1.0
10799-6UUI15,10799,2015-11-13,Online,Delivered,,13.27,10799-6UUI15-1,230,67.73,3.0
10799-6UUI15,10799,2015-11-13,Online,Delivered,,13.27,10799-6UUI15-2,320,72.07,1.0
10239-0LFW32,10239,2018-11-17,Online,Delivered,,17.53,10239-0LFW32-1,220,60.17,1.0
10239-0LFW32,10239,2018-11-17,Online,Delivered,,17.53,10239-0LFW32-2,140,31.31,1.0
10409-5ZNU04,10409,2016-11-13,Online,Delivered,,11.78,10409-5ZNU04-1,240,27.84,1.0
10409-5ZNU04,10409,2016-11-13,Online,Delivered,,11.78,10409-5ZNU04-2,140,20.79,3.0
10729-0BWH08,10729,2016-10-27,Retail,Delivered,0GUDCH,10.79,10729-0BWH08-1,160,17.99,1.0
10729-0BWH08,10729,2016-10-27,Retail,Delivered,0GUDCH,10.79,10729-0BWH08-2,120,43.26,4.0
10729-0BWH08,10729,2016-10-27,Retail,Delivered,0GUDCH,10.79,10729-0BWH08-3,160,19.23,1.0
